txn_id,card_holder_id,txn_amount,txn_currency,txn_status,merchant_name,card_last4,mcc,txn_epoch
CARD-91258,CUST-1134,3963.95,AED,REVERSED,Sharaf DG,2631,5732,1781564541
CARD-91259,CUST-1205,2594.91,AED,DECLINED,Apple Store UAE,5710,5732,1782019401
CARD-91260,CUST-1170,3427.3,AED,SETTLED,ADNOC Station,8818,5541,1781219241
CARD-91261,CUST-1156,1269.55,AED,SETTLED,Amazon.ae,1481,5999,1781538201
CARD-91262,CUST-1195,2559.7,AED,SETTLED,ADNOC Station,4336,5541,1782159441
CARD-91263,CUST-1185,3224.56,AED,DECLINED,Deliveroo UAE,2608,5814,1781682801
CARD-91264,CUST-1158,763.21,AED,SETTLED,Lulu Hypermarket,9182,5411,1781803641
CARD-91265,CUST-1038,1594.9,AED,SETTLED,Noon.com,1529,5942,1781994801
CARD-91266,CUST-1134,1621.53,AED,SETTLED,Namshi,5573,5651,1781296821
CARD-91267,CUST-1150,418.99,AED,SETTLED,Careem,9340,4121,1780684941
CARD-91268,CUST-1020,1772.93,AED,SETTLED,Amazon.ae,8978,5999,1780002321
CARD-91269,CUST-1112,1980.5,AED,SETTLED,Carrefour Dubai,3700,5411,1781458881
CARD-91270,CUST-1124,54.61,AED,SETTLED,Noon.com,7917,5942,1780052121
CARD-91271,CUST-1098,3993.5,AED,SETTLED,Apple Store UAE,3048,5732,1781993601
CARD-91272,CUST-1198,2303.95,AED,DECLINED,Namshi,4284,5651,1780651281
CARD-91273,CUST-1186,1728.1,AED,SETTLED,Talabat,5245,5814,1781298921
CARD-91274,CUST-1126,1290.04,EUR,SETTLED,Booking.com,9485,4722,1780304001
CARD-91275,CUST-1274,2834.87,AED,SETTLED,Apple Store UAE,1717,5732,1781050401
CARD-91276,CUST-1283,1396.63,AED,SETTLED,Sharaf DG,7623,5732,1781304081
CARD-91277,CUST-1254,2477.13,AED,SETTLED,ADNOC Station,7146,5541,1780168221
CARD-91278,CUST-1286,2242.04,AED,AUTH,Carrefour Dubai,0942,5411,1782048081
CARD-91279,CUST-1181,595.78,AED,SETTLED,Sharaf DG,4523,5732,1780755741
CARD-91280,CUST-1251,115.17,AED,SETTLED,Sharaf DG,2184,5732,1780497141
CARD-91281,CUST-1155,1242.75,AED,SETTLED,ADNOC Station,3810,5541,1780332501
CARD-91282,CUST-1276,581.21,AED,AUTH,Careem,9615,4121,1781800941
CARD-91283,CUST-1183,2849.89,USD,SETTLED,Amazon US,1960,5999,1781515761
CARD-91284,CUST-1082,2121.44,USD,DECLINED,Amazon US,3188,5999,1780077021
CARD-91285,CUST-1015,3343.78,AED,AUTH,Noon.com,8109,5942,1781569041
CARD-91286,CUST-1293,3784.86,AED,AUTH,Lulu Hypermarket,6347,5411,1780541301
CARD-91287,CUST-1175,558.35,AED,SETTLED,ADNOC Station,1570,5541,1781206161
CARD-91288,CUST-1255,3516.86,AED,SETTLED,Careem,3023,4121,1781093001
CARD-91289,CUST-1041,3942.62,AED,SETTLED,Deliveroo UAE,7401,5814,1780772361
CARD-91290,CUST-1031,3517.81,AED,SETTLED,Carrefour Dubai,0969,5411,1780909641
CARD-91291,CUST-1270,3854.58,AED,SETTLED,Carrefour Dubai,0076,5411,1780897401
CARD-91292,CUST-1035,2255.64,AED,SETTLED,IKEA UAE,3088,5712,1781339781
CARD-91293,CUST-1176,877.4,AED,SETTLED,Apple Store UAE,2534,5732,1780149321
CARD-91294,CUST-1090,2826.94,AED,SETTLED,ADNOC Station,2438,5541,1780637241
CARD-91295,CUST-1275,159.9,AED,SETTLED,IKEA UAE,5106,5712,1780271481
CARD-91296,CUST-1265,725.76,AED,SETTLED,Namshi,1633,5651,1780518201
CARD-91297,CUST-1232,3680.4,AED,AUTH,IKEA UAE,8978,5712,1780576281
CARD-91298,CUST-1033,2676.48,AED,SETTLED,Lulu Hypermarket,4034,5411,1780743021
CARD-91299,CUST-1206,757.42,AED,SETTLED,ADNOC Station,5870,5541,1780598721
CARD-91300,CUST-1050,3244.57,AED,SETTLED,ADNOC Station,1490,5541,1781461641
CARD-91301,CUST-1272,2254.17,AED,SETTLED,Apple Store UAE,6458,5732,1782361041
CARD-91302,CUST-1229,1284.66,AED,REVERSED,Talabat,3244,5814,1781707581
CARD-91303,CUST-1042,1743.38,AED,SETTLED,Careem,0390,4121,1780926981
CARD-91304,CUST-1156,2440.6,AED,SETTLED,ADNOC Station,4705,5541,1780406361
CARD-91305,CUST-1096,3325.87,AED,SETTLED,Apple Store UAE,5031,5732,1781122101
CARD-91306,CUST-1160,2173.43,AED,DECLINED,IKEA UAE,0785,5712,1781085381
CARD-91307,CUST-1180,1542.68,USD,SETTLED,AliExpress,0859,5999,1780413861
CARD-91308,CUST-1268,2955.47,AED,SETTLED,Careem,8335,4121,1781420601
CARD-91309,CUST-1095,399.11,AED,SETTLED,Amazon.ae,5247,5999,1782079641
CARD-91310,CUST-1007,2286.73,AED,SETTLED,Amazon.ae,6250,5999,1779859581
CARD-91311,CUST-1123,23.93,AED,AUTH,Talabat,5419,5814,1780043061
CARD-91312,CUST-1205,1490.28,AED,SETTLED,Amazon.ae,2554,5999,1781388741
CARD-91313,CUST-1216,1036.45,AED,AUTH,Namshi,9347,5651,1781139621
CARD-91314,CUST-1139,823.48,AED,SETTLED,Talabat,0167,5814,1782060441
CARD-91315,CUST-1097,3371.32,AED,REVERSED,Talabat,7998,5814,1780420401
CARD-91316,CUST-1229,171.99,USD,SETTLED,Steam,3653,5816,1782167481
CARD-91317,CUST-1250,3609.36,AED,SETTLED,Noon.com,3004,5942,1780133181
CARD-91318,CUST-1203,1029.71,AED,SETTLED,Sharaf DG,8786,5732,1782334341
CARD-91319,CUST-1061,438.43,AED,SETTLED,Talabat,3311,5814,1782034941
CARD-91320,CUST-1265,807.15,AED,SETTLED,ADNOC Station,7683,5541,1781857101
CARD-91321,CUST-1094,3333.21,AED,SETTLED,Carrefour Dubai,1104,5411,1780970301
CARD-91322,CUST-1226,2954.69,AED,SETTLED,ADNOC Station,0672,5541,1781902701
CARD-91323,CUST-1162,3075.35,AED,SETTLED,Amazon.ae,9319,5999,1781198361
CARD-91324,CUST-1179,-3687.75,AED,BOGUS,Talabat,0924,5814,1780167201
CARD-91325,CUST-1115,2024.85,AED,SETTLED,Talabat,3184,5814,1781920401
CARD-91326,CUST-1035,3485.99,AED,SETTLED,Carrefour Dubai,9857,5411,1780510101
CARD-91327,CUST-1162,2190.76,AED,SETTLED,Noon.com,1824,5942,1782287661
CARD-91328,CUST-1086,74.76,AED,DECLINED,Apple Store UAE,5270,5732,1779930321
CARD-91329,CUST-1003,2738.84,AED,SETTLED,Lulu Hypermarket,0056,5411,1780769361
CARD-91330,CUST-1114,482.97,AED,REVERSED,IKEA UAE,0576,5712,1782292821
CARD-91331,CUST-1197,3749.16,USD,SETTLED,Steam,6336,5816,1781822721
CARD-91332,CUST-1128,1964.8,AED,SETTLED,Namshi,7454,5651,1780462641
CARD-91333,CUST-1184,2148.14,AED,SETTLED,ADNOC Station,2365,5541,1782051741
CARD-91334,CUST-1082,3996.57,AED,SETTLED,Careem,0343,4121,1781385681
CARD-91335,CUST-1277,1842.43,AED,SETTLED,Carrefour Dubai,6590,5411,1781151441
CARD-91336,CUST-1215,3767.81,AED,SETTLED,Amazon.ae,7546,5999,1780502421
CARD-91337,CUST-1172,1856.75,AED,SETTLED,Careem,6535,4121,1780606521
CARD-91338,CUST-1097,871.75,AED,SETTLED,Amazon.ae,3188,5999,1781266101
CARD-91339,CUST-1237,1456.84,AED,SETTLED,IKEA UAE,6688,5712,1780805481
CARD-91340,CUST-1055,569.62,AED,SETTLED,Careem,7410,4121,1781369661
CARD-91341,CUST-1102,1651.41,AED,SETTLED,IKEA UAE,5532,5712,1781862501
CARD-91342,CUST-1221,3748.8,AED,SETTLED,Careem,7257,4121,1780176921
CARD-91343,CUST-1139,2669.64,AED,DECLINED,IKEA UAE,9230,5712,1780666101
CARD-91344,CUST-1101,3128.53,AED,SETTLED,IKEA UAE,6738,5712,1780542801
CARD-91345,CUST-1249,526.57,AED,SETTLED,Sharaf DG,8693,5732,1782087261
CARD-91346,CUST-1033,392.77,AED,SETTLED,Namshi,0351,5651,1782094221
CARD-91347,CUST-1046,-1329.38,AED,BOGUS,Carrefour Dubai,5844,5411,1780455681
CARD-91348,CUST-1033,1233.71,AED,SETTLED,Amazon.ae,5169,5999,1781286921
CARD-91349,CUST-1089,1357.79,AED,SETTLED,ADNOC Station,4968,5541,1781960961
CARD-91350,CUST-1060,657.21,AED,SETTLED,Noon.com,6712,5942,1781229741
CARD-91351,CUST-1143,2800.95,AED,AUTH,ADNOC Station,4086,5541,1780580961
CARD-91352,CUST-1049,3637.19,AED,DECLINED,Noon.com,0645,5942,1779791661
CARD-91353,CUST-1010,1910.14,AED,SETTLED,Careem,5937,4121,1781879001
CARD-91354,CUST-1010,1792.1,AED,SETTLED,Noon.com,9286,5942,1781901621
CARD-91355,CUST-1035,3546.53,AED,SETTLED,Lulu Hypermarket,2210,5411,1781094621
CARD-91356,CUST-1100,448.33,AED,AUTH,Noon.com,5254,5942,1780000401
CARD-91357,CUST-1253,1422.07,AED,SETTLED,Lulu Hypermarket,9671,5411,1780081101
CARD-91358,CUST-1143,772.13,AED,SETTLED,Talabat,0384,5814,1780916541
CARD-91359,CUST-1156,2599.37,AED,SETTLED,Carrefour Dubai,7355,5411,1781172141
CARD-91360,CUST-1234,3001.24,AED,AUTH,Talabat,1314,5814,1781167221
CARD-91361,CUST-1009,2939.89,USD,SETTLED,Amazon US,6236,5999,1781108601
CARD-91362,CUST-1138,148.75,AED,AUTH,Careem,6146,4121,1782135141
CARD-91363,CUST-1175,1631.74,AED,SETTLED,Careem,5672,4121,1780186521
CARD-91364,CUST-1042,1130.16,AED,SETTLED,ADNOC Station,1389,5541,1782256761
CARD-91365,CUST-1011,3583.8,AED,SETTLED,Apple Store UAE,1753,5732,1780871001
CARD-91366,CUST-1121,620.25,AED,REVERSED,Lulu Hypermarket,1431,5411,1780246641
CARD-91367,CUST-1174,2947.33,USD,SETTLED,Amazon US,1153,5999,1780329501
CARD-91368,CUST-1169,2525.86,AED,AUTH,ADNOC Station,1733,5541,1780977441
CARD-91369,CUST-1041,802.09,EUR,SETTLED,Booking.com,1502,4722,1782081861
CARD-91370,CUST-1119,3167.41,AED,SETTLED,Careem,0819,4121,1780862361
CARD-91371,CUST-1243,2119.69,AED,SETTLED,Namshi,8115,5651,1780119921
CARD-91372,CUST-1031,2927.6,AED,SETTLED,Talabat,3029,5814,1780333161
CARD-91373,CUST-1277,1056.73,EUR,SETTLED,Booking.com,3102,4722,1781807241
CARD-91374,CUST-1164,756.85,AED,DECLINED,Lulu Hypermarket,3730,5411,1780310721
CARD-91375,CUST-1211,1190.39,AED,SETTLED,IKEA UAE,4676,5712,1781732301
CARD-91376,CUST-1271,2943.1,AED,SETTLED,Deliveroo UAE,4123,5814,1782235041
CARD-91377,CUST-1176,255.82,AED,DECLINED,Carrefour Dubai,0989,5411,1781413521
CARD-91378,CUST-1228,2697.77,AED,SETTLED,Lulu Hypermarket,1445,5411,1780026261
CARD-91379,CUST-1033,2793.81,AED,SETTLED,Deliveroo UAE,4299,5814,1780186821
CARD-91380,CUST-1245,2970.06,AED,SETTLED,Deliveroo UAE,8187,5814,1780127781
CARD-91381,CUST-1097,3996.39,AED,SETTLED,Apple Store UAE,9621,5732,1780429101
CARD-91382,CUST-1236,1862.45,AED,SETTLED,Careem,6606,4121,1780401201
CARD-91383,CUST-1197,614.98,AED,SETTLED,ADNOC Station,0401,5541,1781229261
CARD-91384,CUST-1076,3959.1,AED,SETTLED,Careem,5991,4121,1782002481
CARD-91385,CUST-1077,-3621.92,AED,SETTLED,Namshi,3555,5651,1781848641
CARD-91386,CUST-1101,1087.21,AED,SETTLED,Noon.com,8148,5942,1781360181
CARD-91387,CUST-1097,1114.29,AED,SETTLED,Apple Store UAE,9942,5732,1780669401
CARD-91388,CUST-1030,1951.93,AED,SETTLED,Noon.com,1736,5942,1781428521
CARD-91389,CUST-1072,2433.23,AED,SETTLED,ADNOC Station,8499,5541,1781529381
CARD-91390,CUST-1157,1964.57,AED,AUTH,Careem,2598,4121,1779978981
CARD-91391,CUST-1062,1718.84,AED,SETTLED,IKEA UAE,2120,5712,1780547121
CARD-91392,CUST-1065,3229.46,AED,SETTLED,Deliveroo UAE,9262,5814,1780248921
CARD-91393,CUST-1126,1483.18,USD,SETTLED,Steam,5344,5816,1782254301
CARD-91394,CUST-1243,2537.32,AED,SETTLED,Deliveroo UAE,9093,5814,1780627761
CARD-91395,CUST-1065,781.54,AED,SETTLED,Sharaf DG,9376,5732,1780024701
CARD-91396,CUST-1127,2439.5,AED,SETTLED,IKEA UAE,9229,5712,1781946801
CARD-91397,CUST-1075,1539.65,USD,SETTLED,Amazon US,5269,5999,1780098321
CARD-91398,CUST-1136,3602.22,AED,SETTLED,IKEA UAE,7364,5712,1780049301
CARD-91399,CUST-1186,2849.07,AED,REVERSED,Talabat,0967,5814,1780613601
CARD-91400,CUST-1247,1312.22,AED,SETTLED,Carrefour Dubai,2394,5411,1781204721
CARD-91401,CUST-1274,3941.21,AED,SETTLED,ADNOC Station,3083,5541,1782125001
CARD-91402,CUST-1031,1186.0,AED,DECLINED,Lulu Hypermarket,3193,5411,1779944901
CARD-91403,CUST-1216,3163.88,AED,AUTH,Amazon.ae,0178,5999,1780906581
CARD-91404,CUST-1215,106.01,AED,SETTLED,Talabat,6039,5814,1780430661
CARD-91405,CUST-1195,1789.51,AED,SETTLED,Noon.com,2571,5942,1782289701
CARD-91406,CUST-1233,3747.93,AED,SETTLED,Lulu Hypermarket,3240,5411,1780332801
CARD-91407,CUST-1165,2347.99,AED,SETTLED,Noon.com,2030,5942,1780477881
CARD-91408,CUST-1161,1478.44,AED,DECLINED,ADNOC Station,6144,5541,1780029801
CARD-91409,CUST-1091,1298.92,AED,SETTLED,Namshi,0565,5651,1780860021
CARD-91410,CUST-1261,162.33,AED,SETTLED,IKEA UAE,2160,5712,1781226141
CARD-91411,CUST-1267,610.52,AED,SETTLED,Noon.com,3850,5942,1781642421
CARD-91412,CUST-1211,1355.94,AED,SETTLED,Deliveroo UAE,1139,5814,1781557101
CARD-91413,CUST-1202,1668.33,AED,AUTH,Apple Store UAE,2539,5732,1780801041
CARD-91414,CUST-1059,1796.75,AED,REVERSED,Amazon.ae,4272,5999,1779983001
CARD-91415,CUST-1115,214.67,USD,SETTLED,Amazon US,0694,5999,1781430321
CARD-91416,CUST-1070,3817.91,AED,SETTLED,Noon.com,5234,5942,1782282441
CARD-91417,CUST-1261,1586.26,AED,REVERSED,Namshi,4745,5651,1780594341
CARD-91418,CUST-1034,1662.68,AED,SETTLED,Sharaf DG,3278,5732,1782093921
CARD-91419,CUST-1178,1968.4,AED,AUTH,IKEA UAE,1320,5712,1781161581
CARD-91420,CUST-1077,1591.74,AED,SETTLED,Noon.com,0120,5942,1781771721
CARD-91421,CUST-1191,1066.26,AED,SETTLED,Talabat,6363,5814,1781954061
CARD-91422,CUST-1100,1028.83,AED,SETTLED,IKEA UAE,4265,5712,1781911701
CARD-91423,CUST-1262,120.13,AED,REVERSED,ADNOC Station,6646,5541,1780604241
CARD-91424,CUST-1105,3219.52,AED,SETTLED,Careem,9342,4121,1782157881
CARD-91425,CUST-1155,2698.45,AED,SETTLED,Sharaf DG,7598,5732,1779881001
CARD-91426,CUST-1129,3561.38,AED,SETTLED,IKEA UAE,8373,5712,1782240801
CARD-91427,CUST-1105,3442.13,EUR,SETTLED,Booking.com,6366,4722,1781509761
CARD-91428,CUST-1084,2409.24,AED,SETTLED,Careem,7867,4121,1780272381
CARD-91429,CUST-1127,3430.15,AED,SETTLED,Namshi,1757,5651,1780634901
CARD-91430,CUST-1005,204.86,AED,SETTLED,IKEA UAE,0000,5712,1782112821
CARD-91431,CUST-1049,3845.03,AED,SETTLED,IKEA UAE,6030,5712,1780790421
CARD-91432,CUST-1190,2968.68,AED,SETTLED,Careem,4587,4121,1780508001
CARD-91433,CUST-1154,3594.59,USD,SETTLED,Amazon US,4304,5999,1782292341
CARD-91434,CUST-1015,485.7,AED,SETTLED,Amazon.ae,2860,5999,1780112301
CARD-91435,CUST-1296,-1823.7,AED,SETTLED,Amazon.ae,4424,5999,1781169921
CARD-91436,CUST-1078,2927.08,AED,SETTLED,Lulu Hypermarket,1067,5411,1781326041
CARD-91437,CUST-1238,1992.21,AED,SETTLED,Carrefour Dubai,2867,5411,1780201641
CARD-91438,CUST-1143,2628.16,AED,DECLINED,Carrefour Dubai,4613,5411,1781465841
CARD-91439,CUST-1139,102.53,AED,SETTLED,Talabat,3847,5814,1781579361
CARD-91440,CUST-1288,181.27,AED,SETTLED,Namshi,9157,5651,1780282341
CARD-91441,CUST-1024,2863.7,AED,SETTLED,Amazon.ae,5964,5999,1780543761
CARD-91442,CUST-1191,2180.64,AED,AUTH,ADNOC Station,6082,5541,1780925601
CARD-91443,CUST-1177,2942.1,AED,SETTLED,Deliveroo UAE,2850,5814,1780658601
CARD-91444,CUST-1075,3070.42,AED,AUTH,Deliveroo UAE,8102,5814,1781120841
CARD-91445,CUST-1129,350.35,AED,SETTLED,Careem,5452,4121,1781779581
CARD-91446,CUST-1084,3016.04,AED,SETTLED,ADNOC Station,5627,5541,1781978061
CARD-91447,CUST-1174,584.48,AED,SETTLED,Namshi,2612,5651,1780504701
CARD-91448,CUST-1202,3299.62,AED,SETTLED,Amazon.ae,6864,5999,1781843781
CARD-91449,CUST-1053,172.7,AED,SETTLED,Apple Store UAE,0066,5732,1782096321
CARD-91450,CUST-1171,2960.15,AED,SETTLED,Noon.com,1915,5942,1782046041
CARD-91451,CUST-1202,2196.06,AED,SETTLED,Deliveroo UAE,6435,5814,1781294781
CARD-91452,CUST-1054,2752.76,AED,SETTLED,Careem,7432,4121,1781493501
CARD-91453,CUST-1258,2866.23,AED,SETTLED,Amazon.ae,8113,5999,1781609301
CARD-91454,CUST-1207,971.12,USD,SETTLED,AliExpress,3428,5999,1781704521
CARD-91455,CUST-1015,98.9,AED,SETTLED,Amazon.ae,1983,5999,1780646121
CARD-91456,CUST-1129,289.99,AED,SETTLED,Namshi,1948,5651,1781515941
CARD-91457,CUST-1153,47.22,AED,SETTLED,Careem,6352,4121,1779961041
CARD-91458,CUST-1244,2360.81,AED,AUTH,IKEA UAE,9721,5712,1781571621
CARD-91459,CUST-1179,2002.48,AED,SETTLED,Carrefour Dubai,4190,5411,1780672881
CARD-91460,CUST-1050,3012.91,AED,SETTLED,Careem,9619,4121,1780341321
CARD-91461,CUST-1013,1963.78,AED,SETTLED,Namshi,0633,5651,1780638201
CARD-91462,CUST-1278,1902.11,AED,SETTLED,Lulu Hypermarket,1359,5411,1779926541
CARD-91463,CUST-1232,3689.63,AED,SETTLED,Namshi,5527,5651,1781324301
CARD-91464,CUST-1282,1294.88,AED,REVERSED,Carrefour Dubai,7392,5411,1782139041
CARD-91465,CUST-1014,2736.88,AED,SETTLED,Carrefour Dubai,7281,5411,1782329661
CARD-91466,CUST-1198,2790.04,AED,SETTLED,Talabat,0798,5814,1781492961
CARD-91467,CUST-1231,1966.94,AED,SETTLED,Apple Store UAE,2666,5732,1779973641
CARD-91468,CUST-1079,443.15,AED,SETTLED,Careem,3262,4121,1781358621
CARD-91469,CUST-1090,3104.08,AED,REVERSED,Careem,6172,4121,1781883861
CARD-91470,CUST-1298,3462.93,AED,SETTLED,Deliveroo UAE,3747,5814,1782197781
CARD-91471,CUST-1071,410.64,AED,SETTLED,Lulu Hypermarket,9915,5411,1782199041
CARD-91472,CUST-1220,3178.38,AED,SETTLED,Deliveroo UAE,8604,5814,1781847261
CARD-91473,CUST-1242,429.78,AED,SETTLED,Apple Store UAE,4569,5732,1782241281
CARD-91474,CUST-1134,265.38,AED,AUTH,Lulu Hypermarket,5859,5411,1781520501
CARD-91475,CUST-1070,3626.93,AED,SETTLED,Amazon.ae,0395,5999,1780941981
CARD-91476,CUST-1279,790.09,AED,SETTLED,Namshi,9131,5651,1780428501
CARD-91477,CUST-1059,2330.57,EUR,SETTLED,Booking.com,0651,4722,1780581561
CARD-91478,CUST-1200,2987.84,AED,SETTLED,Noon.com,6092,5942,1780715781
CARD-91479,CUST-1136,2100.63,AED,SETTLED,Lulu Hypermarket,8692,5411,1782167301
CARD-91480,CUST-1124,-1281.52,AED,SETTLED,Noon.com,3091,5942,1780965741
CARD-91481,CUST-1198,400.69,AED,SETTLED,Amazon.ae,8870,5999,1781964801
CARD-91482,CUST-1074,3432.09,EUR,REVERSED,Booking.com,1114,4722,1781268801
CARD-91483,CUST-1126,2266.8,AED,AUTH,Lulu Hypermarket,6774,5411,1780224621
CARD-91484,CUST-1208,3312.76,AED,SETTLED,Amazon.ae,7075,5999,1780636461
CARD-91485,CUST-1191,115.52,AED,SETTLED,Careem,7369,4121,1780422441
CARD-91486,CUST-1245,3630.49,AED,SETTLED,Sharaf DG,8348,5732,1780014621
CARD-91487,CUST-1266,633.35,AED,SETTLED,Namshi,8145,5651,1781757261
CARD-91488,CUST-1287,1672.18,AED,SETTLED,Carrefour Dubai,2384,5411,1781237061
CARD-91489,CUST-1237,1576.1,USD,AUTH,AliExpress,5594,5999,1780662621
CARD-91490,CUST-1240,3677.71,AED,SETTLED,Deliveroo UAE,7991,5814,1781516781
CARD-91491,CUST-1286,2360.3,AED,AUTH,Sharaf DG,9915,5732,1780474941
CARD-91492,CUST-1046,1879.97,AED,AUTH,Noon.com,8022,5942,1782110901
CARD-91493,CUST-1128,2527.31,AED,AUTH,IKEA UAE,4394,5712,1781948001
CARD-91494,CUST-1160,2056.5,AED,SETTLED,IKEA UAE,3922,5712,1781885481
CARD-91495,CUST-1171,771.43,AED,SETTLED,Talabat,6742,5814,1780929801
CARD-91496,CUST-1071,2638.15,AED,REVERSED,Namshi,4833,5651,1780042641
CARD-91497,CUST-1164,2173.39,AED,SETTLED,Sharaf DG,7580,5732,1781900721
CARD-91498,CUST-1149,2892.36,AED,AUTH,Sharaf DG,4047,5732,1780354041
CARD-91499,CUST-1254,736.4,AED,SETTLED,Deliveroo UAE,4024,5814,1779939861
CARD-91500,CUST-1174,1839.02,AED,SETTLED,IKEA UAE,4173,5712,1779952341
CARD-91501,CUST-1201,3253.39,AED,SETTLED,Careem,1090,4121,1780164981
CARD-91502,CUST-1281,1821.77,AED,SETTLED,ADNOC Station,4539,5541,1780982241
CARD-91503,CUST-1218,208.72,AED,AUTH,Talabat,8020,5814,1780404801
CARD-91504,CUST-1071,1256.0,AED,SETTLED,Careem,2013,4121,1782144261
CARD-91505,CUST-1035,168.93,AED,SETTLED,Carrefour Dubai,1760,5411,1780950621
CARD-91506,CUST-1216,3703.36,AED,SETTLED,Lulu Hypermarket,0654,5411,1781057421
CARD-91507,CUST-1141,450.17,AED,SETTLED,Carrefour Dubai,7041,5411,1781909061
CARD-91508,CUST-1136,2284.62,AED,SETTLED,IKEA UAE,5792,5712,1782046221
CARD-91509,CUST-1112,2338.56,AED,SETTLED,Apple Store UAE,6279,5732,1780373961
CARD-91510,CUST-1138,369.26,AED,SETTLED,Noon.com,2040,5942,1780328001
CARD-91511,CUST-1084,971.89,AED,SETTLED,Amazon.ae,3610,5999,1782285501
CARD-91512,CUST-1197,1743.6,USD,SETTLED,AliExpress,3496,5999,1782231021
CARD-91513,CUST-1226,2851.14,AED,SETTLED,Careem,6299,4121,1781320941
CARD-91514,CUST-1139,2167.35,AED,SETTLED,Carrefour Dubai,8053,5411,1779861501
CARD-91515,CUST-1255,1291.71,AED,SETTLED,Deliveroo UAE,6355,5814,1780130781
CARD-91516,CUST-1039,582.34,AED,SETTLED,Deliveroo UAE,6187,5814,1780597161
CARD-91517,CUST-1207,1260.28,AED,SETTLED,Amazon.ae,4075,5999,1781482041
CARD-91518,CUST-1240,2403.74,AED,SETTLED,Careem,9229,4121,1779783201
CARD-91519,CUST-1011,2853.71,AED,SETTLED,ADNOC Station,9366,5541,1781672241
CARD-91520,CUST-1228,1747.99,AED,SETTLED,ADNOC Station,1465,5541,1781409681
CARD-91521,CUST-1133,1469.55,AED,SETTLED,Talabat,2590,5814,1780554141
CARD-91522,CUST-1271,2071.09,AED,SETTLED,Namshi,0594,5651,1781710281
CARD-91523,CUST-1081,364.44,AED,SETTLED,Amazon.ae,9057,5999,1781325441
CARD-91524,CUST-1150,1815.14,USD,SETTLED,AliExpress,7141,5999,1781127861
CARD-91525,CUST-1085,1640.81,AED,SETTLED,Amazon.ae,1094,5999,1780006401
CARD-91526,CUST-1090,2292.57,AED,SETTLED,Carrefour Dubai,8977,5411,1782137061
CARD-91527,CUST-1100,948.8,AED,SETTLED,Noon.com,1262,5942,1782332481
CARD-91528,CUST-1236,2138.14,AED,SETTLED,Noon.com,6044,5942,1781527401
CARD-91529,CUST-1004,986.36,AED,SETTLED,Noon.com,2814,5942,1781510061
CARD-91530,CUST-1029,2006.15,AED,SETTLED,Carrefour Dubai,2211,5411,1781716221
CARD-91531,CUST-1188,971.49,AED,SETTLED,Noon.com,4575,5942,1780760661
CARD-91532,CUST-1127,443.96,AED,SETTLED,Sharaf DG,9928,5732,1780274841
CARD-91533,CUST-1147,547.94,USD,SETTLED,Steam,8665,5816,1779889521
CARD-91534,CUST-1206,2203.51,AED,SETTLED,Careem,7645,4121,1780187061
CARD-91535,CUST-1295,3146.61,AED,DECLINED,Deliveroo UAE,6638,5814,1782325941
CARD-91536,CUST-1255,671.75,AED,SETTLED,Careem,0596,4121,1781705481
CARD-91537,CUST-1059,3368.57,AED,SETTLED,Deliveroo UAE,6756,5814,1780562241
CARD-91538,CUST-1101,1261.61,AED,DECLINED,Carrefour Dubai,0262,5411,1782336801
CARD-91539,CUST-1071,1802.51,AED,AUTH,Noon.com,4947,5942,1780222161
CARD-91540,CUST-1129,3615.14,AED,SETTLED,Amazon.ae,6541,5999,1779954441
CARD-91541,CUST-1212,1855.88,AED,SETTLED,Amazon.ae,4020,5999,1781583621
CARD-91542,CUST-1027,1185.2,AED,SETTLED,Lulu Hypermarket,7620,5411,1780963641
CARD-91543,CUST-1150,317.1,AED,SETTLED,Careem,8397,4121,1781059701
CARD-91544,CUST-1169,275.68,USD,SETTLED,Steam,5084,5816,1781674281
CARD-91545,CUST-1287,588.03,AED,SETTLED,Lulu Hypermarket,0981,5411,1779838581
CARD-91546,CUST-1229,1488.21,AED,SETTLED,Apple Store UAE,5472,5732,1779980841
CARD-91547,CUST-1188,1309.55,AED,SETTLED,IKEA UAE,8470,5712,1780430661
CARD-91548,CUST-1263,1736.47,AED,SETTLED,ADNOC Station,8978,5541,1780376181
CARD-91549,CUST-1078,3994.58,AED,SETTLED,Lulu Hypermarket,5409,5411,1782055521
CARD-91550,CUST-1073,2542.64,AED,SETTLED,Sharaf DG,3216,5732,1780601361
CARD-91551,CUST-1022,884.85,AED,SETTLED,Careem,0198,4121,1780752621
CARD-91552,CUST-1077,778.69,AED,SETTLED,IKEA UAE,8962,5712,1781173521
CARD-91553,CUST-1033,7.27,AED,SETTLED,Amazon.ae,0613,5999,1781734641
CARD-91554,CUST-1084,880.28,AED,AUTH,Lulu Hypermarket,8085,5411,1780000461
CARD-91555,CUST-1190,2469.11,AED,SETTLED,Deliveroo UAE,4228,5814,1780166961
CARD-91556,CUST-1167,1325.75,AED,SETTLED,Sharaf DG,2549,5732,1780042401
CARD-91557,CUST-1142,2082.59,AED,SETTLED,IKEA UAE,4018,5712,1781457381
CARD-91558,CUST-1260,1092.39,USD,SETTLED,Steam,8173,5816,1781760081
CARD-91559,CUST-1153,3808.64,AED,SETTLED,Carrefour Dubai,1744,5411,1781962041
CARD-91560,CUST-1127,3523.58,AED,SETTLED,Amazon.ae,2510,5999,1782015801
